"city_ID","planted_date","most_recent_observation","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","address","overhead_utility","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","retired_date","most_recent_observation_type","zipcode","neighborhood","location_name","ward","district","percent_population"
25957,"nan","05/29/2019","Hala","Pandanus tectorius","Honolulu","Hawaii",-157.8442025,21.28803042,"green_space","1401 Ala Moana Boulevard","No",10.16,"good",49.2126,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25621,"nan","05/23/2019","Hala","Pandanus tectorius","Honolulu","Hawaii",-157.8564656,21.29113751,"green_space","Ala Moana Park Drive","No",10.16,"good",72.17848,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
29121,"nan","10/15/2019","Guava","Psidium guajava","Kaneohe","Hawaii",-157.8111091,21.4241068,"green_space","46-186 Alaloa Street","No",10.16,"good",26.24672,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27934,"nan","07/23/2019","Guava","Psidium guajava","Kaneohe","Hawaii",-157.8051415,21.425707,"green_space","46-54 Heeia Street","No",10.16,"good",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
19090,"nan","01/24/2018","Guava","Psidium guajava","Kailua","Hawaii",-157.7377403,21.37906587,"green_space","1168 Kahili Street","",10.16,"good",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
28397,"nan","08/14/2019","Golden shower","Cassia fistula","Honolulu","Hawaii",-157.8039908,21.28423285,"green_space","1130 8th Avenue","Yes",10.16,"good",55.77428,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27562,"nan","07/06/2019","Gold tree","Roseodendron donnell-smithii","Honolulu","Hawaii",-157.8076681,21.31658136,"green_space","2865 Poelua Street","No",10.16,"good",49.2126,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
23636,"nan","03/27/2019","Gold tree","Roseodendron donnell-smithii","Honolulu","Hawaii",-157.7963613,21.2599393,"green_space","521 Paikau Street","No",10.16,"good",59.05512,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
30621,"nan","02/29/2020","Giant crape myrtle","Lagerstroemia speciosa","Honolulu","Hawaii",-157.8269609,21.29797414,"green_space","2104 Dole Street","No",10.16,"good",49.2126,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
20939,"nan","06/02/2018","Giant crape myrtle","Lagerstroemia speciosa","Honolulu","Hawaii",-157.804571,21.3274553,"green_space","3615 Kumu Street","Yes",10.16,"good",29.52756,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
22502,"nan","02/06/2019","Geometry tree","Bucida buceras","Honolulu","Hawaii",-157.8039898,21.2947371,"green_space","1558 Kaminaka Drive","No",10.16,"good",26.24672,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
29654,"nan","11/27/2019","Tahitian gardenia","Gardenia taitensis","Honolulu","Hawaii",-157.7944961,21.28981302,"green_space","1620 Mikahala Way","No",10.16,"good",16.4042,"FALSE","13.71 to 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27677,"nan","07/09/2019","Tahitian gardenia","Gardenia taitensis","Honolulu","Hawaii",-157.8550668,21.30606537,"green_space","540-550 South Beretania Street","No",10.16,"good",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27675,"nan","07/09/2019","Tahitian gardenia","Gardenia taitensis","Honolulu","Hawaii",-157.8550333,21.30610286,"green_space","540-550 South Beretania Street","No",10.16,"good",19.68504,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27673,"nan","07/09/2019","Tahitian gardenia","Gardenia taitensis","Honolulu","Hawaii",-157.8550058,21.3061191,"green_space","540-550 South Beretania Street","No",10.16,"good",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27672,"nan","07/09/2019","Tahitian gardenia","Gardenia taitensis","Honolulu","Hawaii",-157.8549582,21.30609286,"green_space","540-550 South Beretania Street","No",10.16,"good",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27667,"nan","07/09/2019","Tahitian gardenia","Gardenia taitensis","Honolulu","Hawaii",-157.8549555,21.30608411,"green_space","540-550 South Beretania Street","No",10.16,"good",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
17618,"nan","09/20/2017","Foxtail palm","Wodyetia bifurcata","Kailua","Hawaii",-157.711016,21.38489724,"green_space","1401-1405 Mokulua Drive","Yes",10.16,"good",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
23552,"nan","03/24/2019","Formosan koa","Acacia confusa","Honolulu","Hawaii",-157.7901902,21.29627253,"green_space","4690 Sierra Drive","No",10.16,"good",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
22382,"nan","01/05/2019","Formosan koa","Acacia confusa","Honolulu","Hawaii",-157.8082256,21.3120428,"green_space","2828A Lowrey Avenue","No",10.16,"good",65.6168,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
14523,"nan","10/14/2016","Formosan koa","Acacia confusa","Kailua","Hawaii",-157.7323906,21.39521108,"green_space","180 Kailua Road","",10.16,"good",42.65092,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
745,"nan","09/13/2016","Formosan koa","Acacia confusa","Kailua","Hawaii",-157.7341166,21.39346915,"green_space","260 Kailua Road","",10.16,"good",36.08924,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
11756,"nan","10/12/2016","Fishtail palm","Caryota mitis","","Hawaii",-157.81946,21.300635,"built_environment","","",10.16,"good",45.93176,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26378,"nan","05/30/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8467412,21.29010599,"green_space","1441 Kapiolani Boulevard","No",10.16,"good",82.021,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26377,"nan","05/30/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8467727,21.29011723,"green_space","1441 Kapiolani Boulevard","No",10.16,"good",72.17848,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26376,"nan","05/30/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8467935,21.29012348,"green_space","1441 Kapiolani Boulevard","No",10.16,"good",72.17848,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26375,"nan","05/30/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8467298,21.29012973,"green_space","1441 Kapiolani Boulevard","No",10.16,"good",72.17848,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26374,"nan","05/30/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8467654,21.29014597,"green_space","1441 Kapiolani Boulevard","No",10.16,"good",72.17848,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26373,"nan","05/30/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8467942,21.29015972,"green_space","1441 Kapiolani Boulevard","No",10.16,"good",72.17848,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26165,"nan","05/31/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8454343,21.28955367,"green_space","165 Ala Moana Park Drive","No",10.16,"good",62.33596,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26164,"nan","05/31/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8454202,21.28955617,"green_space","","No",10.16,"good",59.05512,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26163,"nan","05/31/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8454249,21.28954118,"green_space","","No",10.16,"good",68.89764,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26162,"nan","05/31/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8454189,21.28953868,"green_space","","No",10.16,"good",65.6168,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25389,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.84491,21.28893825,"green_space","1373 Ala Moana Boulevard","No",10.16,"good",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25388,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8449281,21.28889951,"green_space","Ala Moana Park Drive","No",10.16,"good",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25373,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8451064,21.28883703,"green_space","Ala Moana Park Drive","No",10.16,"good",62.33596,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25372,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8451017,21.28884953,"green_space","Ala Moana Park Drive","No",10.16,"good",62.33596,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25371,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8451131,21.28884453,"green_space","Ala Moana Park Drive","No",10.16,"good",62.33596,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25370,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8451433,21.28883328,"green_space","Ala Moana Park Drive","No",10.16,"good",62.33596,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25369,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8451239,21.28882079,"green_space","Ala Moana Park Drive","No",10.16,"good",62.33596,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25368,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8451366,21.2887933,"green_space","Ala Moana Park Drive","No",10.16,"good",62.33596,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25367,"nan","05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8451172,21.28878955,"green_space","Ala Moana Park Drive","No",10.16,"good",62.33596,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
24602,"nan","05/01/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8434227,21.32062317,"green_space","2331 Kanealii Avenue","No",10.16,"fair",59.05512,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
23340,"nan","03/18/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.7990334,21.28314441,"built_environment","3588 Waialae Avenue","Yes",10.16,"fair",55.77428,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
23339,"nan","03/18/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.7990516,21.28311817,"built_environment","3588 Waialae Avenue","Yes",10.16,"fair",52.49344,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
21224,"nan","06/18/2018","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8492079,21.29125277,"","1201 Ala Moana Boulevard","",10.16,"",26.24672,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
19611,"nan","02/28/2018","Fiji fan palm","Pritchardia pacifica","Kailua","Hawaii",-157.7326747,21.37081531,"green_space","1436 Auauki Street","",10.16,"",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
29899,"nan","01/07/2020","Fern tree","Filicium decipiens","Kaneohe","Hawaii",-157.7663541,21.41321513,"green_space","44-121 Keaalau Place","Yes",10.16,"good",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
22472,"nan","02/06/2019","Fern tree","Filicium decipiens","Honolulu","Hawaii",-157.8046621,21.2969529,"green_space","1757 Saint Louis Drive","No",10.16,"good",26.24672,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
19712,"nan","03/03/2018","Fern tree","Filicium decipiens","Honolulu","Hawaii",-157.8329719,21.30296588,"green_space","1561 Wilder Avenue","No",10.16,"good",55.77428,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
22649,"nan","02/21/2019","False wiliwili","Adenanthera pavonina","Honolulu","Hawaii",-157.8030085,21.28937623,"green_space","1416 Pukele Avenue","Yes",10.16,"good",42.65092,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
29703,"nan","11/30/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.8604106,21.33762448,"","2125 Alii Road","",10.16,"fair",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
23241,"nan","03/14/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.7960555,21.29274008,"green_space","3490 Paalea Street","No",10.16,"good",19.68504,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
23240,"nan","03/14/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.7960133,21.2928263,"green_space","3490 Paalea Street","Yes",10.16,"good",3.28084,"FALSE","0 to 4.57 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18106,"nan","11/08/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.743508,21.37958684,"green_space","1212 Akipola Street","",10.16,"good",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18103,"nan","11/08/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.7433578,21.37926589,"green_space","1220 Akipola Street","",10.16,"good",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18101,"nan","11/08/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.7433075,21.3791485,"green_space","1224 Akipola Street","",10.16,"good",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18098,"nan","11/08/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.7433867,21.37896941,"green_space","1224 Akipola Street","",10.16,"good",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18097,"nan","11/08/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.7433853,21.37907681,"green_space","1224 Akipola Street","",10.16,"good",29.52756,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18096,"nan","11/08/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.7436242,21.37966291,"green_space","1212 Akipola Street","",10.16,"good",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18092,"nan","11/08/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.7436557,21.37978904,"green_space","1212 Akipola Street","",10.16,"good",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
28316,"nan","08/10/2019","False kamani","Terminalia catappa","Honolulu","Hawaii",-157.8189193,21.30299483,"","2237 University Avenue","",10.16,"fair",49.2126,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
20248,"nan","04/04/2018","Date palm","Phoenix","Kailua","Hawaii",-157.7242188,21.37837067,"green_space","1198 Kupau Street","No",10.16,"good",9.84252,"no_info","9.14 to 13.71 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
20322,"nan","04/11/2018","Cypress","Cupressus","Kailua","Hawaii",-157.7260682,21.37946552,"green_space","1109-1113 Kupau Street","No",10.16,"good",78.74016,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
19085,"nan","01/24/2018","Cypress","Cupressus","Kailua","Hawaii",-157.7376862,21.37878632,"green_space","1168 Kahili Street","",10.16,"good",13.12336,"no_info","9.14 to 13.71 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
23824,"nan","04/02/2019","Myrtle crape","Lagerstroemia indica","Kaneohe","Hawaii",-157.8097576,21.40769364,"green_space","45889 Pookela Street","No",10.16,"good",72.17848,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
15441,"nan","02/01/2017","Cook pine","Araucaria columnaris","Kailua","Hawaii",-157.7519171,21.41098797,"green_space","1027 Kainui Drive","",10.16,"good",65.6168,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
15439,"nan","02/01/2017","Cook pine","Araucaria columnaris","Kailua","Hawaii",-157.7519426,21.41102668,"green_space","1027 Kainui Drive","",10.16,"good",52.49344,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18916,"nan","01/10/2018","Common fig","Ficus carica","Kailua","Hawaii",-157.7297457,21.38130756,"green_space","870 Akumu Place","No",10.16,"good",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
22481,"nan","02/06/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8026712,21.29656617,"green_space","1663 Kanalui Street","No",10.16,"good",16.4042,"FALSE","13.71 to 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
17383,"nan","08/30/2017","Coconut palm","Cocos nucifera","Kailua","Hawaii",-157.7165679,21.39215973,"green_space","111 Mokumanu Drive","",10.16,"good",3.28084,"FALSE","0 to 4.57 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
17382,"nan","08/30/2017","Coconut palm","Cocos nucifera","Kailua","Hawaii",-157.7167467,21.39197662,"green_space","117 Mokumanu Drive","",10.16,"good",3.28084,"FALSE","0 to 4.57 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
17079,"nan","08/02/2017","Coconut palm","Cocos nucifera","Kailua","Hawaii",-157.7237514,21.393593,"green_space","117-123 Alala Road","Yes",10.16,"good",16.4042,"FALSE","13.71 to 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
15610,"nan","02/01/2017","Coconut palm","Cocos nucifera","Kailua","Hawaii",-157.7525219,21.41019889,"green_space","959 Kainui Drive","",10.16,"good",3.28084,"FALSE","0 to 4.57 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
15607,"nan","02/01/2017","Coconut palm","Cocos nucifera","Kailua","Hawaii",-157.7525152,21.41021013,"green_space","959 Kainui Drive","",10.16,"good",3.28084,"FALSE","0 to 4.57 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
15552,"nan","02/01/2017","Coconut palm","Cocos nucifera","Kailua","Hawaii",-157.7530222,21.40954329,"green_space","930-938 Kainui Drive","",10.16,"good",3.28084,"FALSE","0 to 4.57 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
462,"nan","07/18/2016","Chinese banyan","Ficus microcarpa","Kailua","Hawaii",-157.73608,21.39542835,"green_space","248 Kuuhale Street","",10.16,"poor",22.96588,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18053,"nan","10/25/2017","Cedar","Juniperus virginiana","Kailua","Hawaii",-157.7411599,21.37695539,"green_space","1318 Akele Street","",10.16,"good",19.68504,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
20972,"nan","06/06/2018","Canary island date palm","Phoenix canariensis","Kailua","Hawaii",-157.7524797,21.41649639,"green_space","538 Ilimano Street","No",10.16,"good",19.68504,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
20968,"nan","06/06/2018","Canary island date palm","Phoenix canariensis","Kailua","Hawaii",-157.7524481,21.41651862,"green_space","422 Ililani Street","No",10.16,"good",19.68504,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27568,"nan","07/06/2019","Bottle palm","Hyophorbe lagenicaulis","Honolulu","Hawaii",-157.807053,21.31576865,"green_space","2891 Poelua Street","No",10.16,"good",42.65092,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
29743,"nan","12/03/2019","Betel nut palm","Areca catechu","Kaneohe","Hawaii",-157.7716452,21.40788008,"green_space","44-130 Kahinani Way","No",10.16,"good",36.08924,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
28195,"nan","07/31/2019","Still tree be","Cascabela thevetia","Honolulu","Hawaii",-157.7909734,21.2847604,"green_space","1457 16th Avenue","No",10.16,"good",26.24672,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
16443,"nan","04/12/2017","Beach heliotrope","Tournefortia argentea","Kailua","Hawaii",-157.7403674,21.40591386,"green_space","343 Dune Circle","",10.16,"good",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
27970,"nan","07/23/2019","Banyan","Ficus","Honolulu","Hawaii",-157.855213,21.30381323,"green_space","","No",10.16,"fair",32.8084,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
25558,"nan","05/13/2019","Autograph tree","Clusia rosea","Honolulu","Hawaii",-157.7916051,21.27625,"green_space","1039 20th Avenue","",10.16,"good",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
18506,"nan","12/07/2017","Autograph tree","Clusia rosea","Honolulu","Hawaii",-157.8159205,21.2675009,"green_space","3766 Paki Avenue","No",10.16,"good",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
699,"nan","09/07/2016","Autograph tree","Clusia rosea","Kailua","Hawaii",-157.7390304,21.39466415,"green_space","21 South Kainalu Drive","",10.16,"good",42.65092,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
697,"nan","09/07/2016","Autograph tree","Clusia rosea","Kailua","Hawaii",-157.7391297,21.3946217,"green_space","21 South Kainalu Drive","",10.16,"good",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
686,"nan","09/07/2016","Autograph tree","Clusia rosea","Kailua","Hawaii",-157.7395427,21.39506748,"green_space","219 Kuulei Road","",10.16,"fair",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
685,"nan","09/07/2016","Autograph tree","Clusia rosea","Kailua","Hawaii",-157.7395695,21.39514115,"green_space","219 Kuulei Road","",10.16,"good",32.8084,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
684,"nan","09/07/2016","Autograph tree","Clusia rosea","Kailua","Hawaii",-157.7391967,21.39530223,"green_space","219 Kuulei Road","",10.16,"good",39.37008,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
63,"nan","09/07/2016","Autograph tree","Clusia rosea","Kailua","Hawaii",-157.7392423,21.394568,"green_space","21 South Kainalu Drive","",10.16,"",42.65092,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
30464,"nan","02/18/2020","Areca palm","Dypsis lutescens","Kaneohe","Hawaii",-157.8133751,21.40983917,"","45-720 Keaahala Road","No",10.16,"fair",75.45932,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
19052,"nan","01/17/2018","Areca palm","Dypsis lutescens","Kailua","Hawaii",-157.7352428,21.37835289,"green_space","1050-1058 Iopono Loop","",10.16,"poor",49.2126,"FALSE","more than 18.29 m","0 to 15.24 cm","Honolulu","NA","NA","NA","NA","NA","NA","NA","NA","NA"
